customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,n_protection_services,n_streaming_services,auto_pay,tenure_group,churn_probability,risk_tier
9170-ARBTB,Female,No,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.6,1012.4,0,0,0,Yes,49-72 months,0.007277502122179296,Low
4441-NIHPT,Female,Yes,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,940.35,1,1,0,No,13-24 months,0.6440581901317517,High
8999-BOHSE,Female,Yes,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.7,1047.7,1,0,2,Yes,0-12 months,0.628272026369517,High
7241-AJHFS,Male,No,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,0,2,0,Yes,25-48 months,0.21233561683278354,Low
7029-RPUAV,Male,Yes,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,1,1,2,Yes,13-24 months,0.7032594915101641,High
4546-FOKWR,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,1129.35,0,0,0,Yes,13-24 months,0.5510944374455161,Medium
9036-CSKBW,Female,No,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.45,5680.9,0,3,2,Yes,49-72 months,0.1599395152356483,Low
5832-TRLPB,Male,No,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.35,2243.9,0,2,2,Yes,25-48 months,0.12812276993448132,Low
8590-YFFQO,Male,No,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.95,4523.25,0,4,0,Yes,49-72 months,0.0029506993183371377,Low
8659-IOOPU,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,100.45,7159.7,0,3,1,No,49-72 months,0.03536902408693225,Low
1338-CECEE,Male,No,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.5,2839.95,0,2,1,Yes,25-48 months,0.06270665120145157,Low
7439-DKZTW,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,0,0,1,No,0-12 months,0.7492025812879852,High
4646-QZXTF,Female,No,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.25,580.1,0,3,2,Yes,0-12 months,0.26402975925158956,Low
4607-CHPCA,Male,No,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.4,2178.6,1,0,2,No,25-48 months,0.421277868670201,Medium
9742-XOKTS,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.55,6038.55,0,3,0,No,49-72 months,0.04595678664161791,Low
6921-OZMFH,Male,No,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.7,259.4,0,1,0,No,0-12 months,0.33074245257155416,Medium
9578-FOMUK,Male,No,No,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,324.15,0,0,0,No,13-24 months,0.19029757211751613,Low
4712-UYOOI,Female,No,Yes,Yes,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.0,417.65,0,0,0,No,13-24 months,0.0874046156983351,Low
8824-RWFXJ,Male,No,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.15,168.15,1,2,0,No,0-12 months,0.3197555902643822,Medium
7722-CVFXN,Male,No,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.2,5637.85,0,2,2,No,49-72 months,0.22206390819407373,Low
8717-VCTXJ,Male,No,No,No,42,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.55,839.4,0,0,0,No,25-48 months,0.016954947970780097,Low
7363-QTBIW,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,0,0,1,No,0-12 months,0.6687587595969207,High
4159-NAAIX,Female,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.45,6253.0,0,1,2,Yes,49-72 months,0.07159543249254265,Low
0971-QIFJK,Female,No,Yes,No,69,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.25,1641.8,0,0,0,Yes,49-72 months,0.0034289114602840533,Low
9397-TZSHA,Female,No,No,No,69,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.6,1678.05,0,0,0,Yes,49-72 months,0.0019241459224552961,Low
3391-JSQEW,Male,No,Yes,No,40,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2058.5,0,1,0,No,25-48 months,0.11313524012387759,Low
0343-QLUZP,Male,No,No,No,60,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.6,2424.5,0,3,0,Yes,49-72 months,0.010413704489284213,Low
9763-PDTKK,Female,No,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.4,387.2,1,3,1,Yes,0-12 months,0.45443762203409366,Medium
2176-LVPNX,Female,Yes,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.85,6293.45,0,4,2,No,49-72 months,0.012544232933578574,Low
7627-JKIAZ,Female,No,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.95,2839.65,1,1,0,Yes,25-48 months,0.3373833296128176,Medium
3312-UUMZW,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,0,1,2,Yes,25-48 months,0.5100686424397732,Medium
1271-UODNO,Male,No,No,No,39,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),53.85,2200.7,0,1,0,Yes,25-48 months,0.03597232090931055,Low
8461-EFQYM,Female,No,No,No,38,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,24.25,914.4,0,0,0,No,25-48 months,0.04233925570750235,Low
6900-RBKER,Male,No,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.45,4577.75,0,1,1,Yes,49-72 months,0.10278920581319859,Low
6891-JPYFF,Female,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,0,2,2,Yes,25-48 months,0.28670671437274714,Low
1459-QNFQT,Male,No,Yes,Yes,70,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.8,0,3,2,Yes,49-72 months,0.009723342270349707,Low
1047-NNCBF,Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1493.55,0,0,0,Yes,13-24 months,0.3680770555114218,Medium
3696-XRIEN,Female,No,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.1,0,3,2,Yes,49-72 months,0.06331680509845954,Low
4081-DYXAV,Female,No,No,No,19,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),44.85,893.55,1,0,2,Yes,13-24 months,0.3331708119323717,Medium
0074-HDKDG,Male,No,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611.0,0,3,0,Yes,25-48 months,0.07072955151988249,Low
8791-GFXLZ,Male,No,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.05,593.05,0,1,0,Yes,0-12 months,0.30196848174638974,Medium
8111-SLLHI,Male,Yes,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.65,4284.8,1,2,2,No,25-48 months,0.6383518850756246,High
0927-LCSMG,Male,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.65,544.55,1,1,0,No,0-12 months,0.48789274653921627,Medium
9330-DHBFL,Female,No,Yes,Yes,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,66.25,1533.8,0,4,0,No,13-24 months,0.04925150166651856,Low
0098-BOWSO,Male,No,No,No,27,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.4,529.8,0,0,0,No,25-48 months,0.09694267720164501,Low
3452-ABWRL,Male,Yes,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.05,3865.6,0,0,1,Yes,25-48 months,0.4156357228809116,Medium
5859-HZYLF,Male,No,Yes,Yes,26,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.15,515.75,0,0,0,Yes,25-48 months,0.024041339751085515,Low
8257-RZAHR,Female,No,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.7,941.0,1,1,1,Yes,13-24 months,0.3644698957403233,Medium
5293-WXJAK,Female,Yes,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.05,1133.65,1,2,2,Yes,0-12 months,0.6695133968054937,High
3156-QLHBO,Male,No,No,Yes,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.25,48.35,0,0,0,No,0-12 months,0.16751340553694904,Low
2208-NQBCT,Female,No,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.95,2070.05,0,2,0,No,25-48 months,0.2682418959361333,Low
1779-PWPMG,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.65,8333.95,0,4,2,Yes,49-72 months,0.0763418052797145,Low
6621-NRZAK,Female,No,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.0,1209.25,0,0,0,Yes,49-72 months,0.0026267022752714197,Low
0831-JNISG,Male,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.8,1396.25,0,0,0,No,49-72 months,0.00098871229194096,Low
0774-IFUVM,Male,No,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.15,723.35,0,1,1,Yes,0-12 months,0.3487646903000849,Medium
3082-WQRVY,Male,Yes,Yes,No,14,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,228.65,0,0,0,No,13-24 months,0.07323183060529076,Low
9553-DLCLU,Female,No,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.95,1161.75,0,4,2,Yes,13-24 months,0.05286136098052823,Low
1641-BYBTK,Male,No,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.2,98.35,0,0,0,No,0-12 months,0.1646556253867014,Low
2460-NGXBJ,Male,Yes,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,775.3,0,0,0,Yes,0-12 months,0.6257320982184491,High
2446-ZKVAF,Male,No,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,0,1,0,Yes,13-24 months,0.23120700000900804,Low
0841-NULXI,Male,No,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.55,35.55,1,0,1,No,0-12 months,0.7048398714891423,High
3522-CDKHF,Female,No,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.7,0,1,0,Yes,25-48 months,0.3038737704965485,Medium
1430-SFQSA,Male,No,No,No,29,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,35.6,1072.6,0,2,0,No,25-48 months,0.053655186301810036,Low
0411-EZJZE,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,170.5,0,0,1,No,0-12 months,0.628930456242135,High
7851-WZEKY,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,196.9,1,0,2,No,0-12 months,0.7935854525152605,High
8844-TONUD,Male,No,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.65,1162.85,1,1,2,No,13-24 months,0.6030336093899887,High
8807-ARQET,Female,No,No,No,41,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.35,1677.85,0,1,1,No,25-48 months,0.2580345769232231,Low
8992-CEUEN,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.85,18.85,0,0,0,No,0-12 months,0.2683189900530558,Low
4320-QMLLA,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.85,370.4,0,0,1,No,0-12 months,0.32028838401201903,Medium
8777-PVYGU,Female,No,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.3,3410.6,0,2,1,No,49-72 months,0.04674603148724764,Low
8292-ITGYJ,Female,No,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.65,1138.8,0,0,0,Yes,25-48 months,0.009710595321346945,Low
6870-ZWMNX,Male,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5264.25,0,3,1,Yes,49-72 months,0.010747729494588904,Low
0621-CXBKL,Female,No,No,No,53,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.7,1005.7,0,0,0,No,49-72 months,0.003180200758789907,Low
5268-DSMNQ,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.95,5936.55,0,2,1,Yes,49-72 months,0.15210541693918642,Low
5334-JLAXU,Female,No,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,0,2,1,Yes,49-72 months,0.17699450649377668,Low
4086-YQSNZ,Female,Yes,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4,224.05,1,0,1,No,0-12 months,0.7550995508538669,High
6242-MBHPK,Female,Yes,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2326.05,0,1,2,No,13-24 months,0.6329886213778321,High
5868-CZJDR,Male,No,No,Yes,1,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.35,31.35,1,1,0,No,0-12 months,0.49629311679765864,Medium
9359-UGBTK,Female,No,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,4991.5,0,3,1,Yes,49-72 months,0.02101430415688791,Low
0135-NMXAP,Female,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,1,1,1,Yes,0-12 months,0.576231882244619,Medium
4782-OSFXZ,Female,Yes,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.7,5831.2,0,4,1,Yes,49-72 months,0.015082969008570233,Low
6479-OAUSD,Male,No,No,No,25,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,510.8,0,0,0,Yes,25-48 months,0.030585311960380647,Low
7129-ACFOG,Female,No,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.8,283.95,0,1,0,No,0-12 months,0.4450402451950881,Medium
4189-NAKJS,Male,No,No,No,26,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.55,1295.4,0,0,0,Yes,25-48 months,0.14658333833617207,Low
5562-BETPV,Male,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,19.65,0,0,0,No,0-12 months,0.10202730315704518,Low
1282-IHQAC,Male,Yes,No,No,70,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.05,3011.65,0,2,1,Yes,49-72 months,0.042540972928611656,Low
9127-FHJBZ,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.0,8093.15,0,4,2,No,49-72 months,0.05450361882472315,Low
6270-OMFIW,Male,No,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5610.25,1,1,2,No,49-72 months,0.20978805499808978,Low
1641-RQDAY,Female,Yes,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,3217.65,0,1,2,No,25-48 months,0.6342831098515642,High
0107-WESLM,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.85,19.85,1,0,0,No,0-12 months,0.346141771587579,Medium
6994-ORCWG,Female,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,0,1,0,No,13-24 months,0.18983342870284117,Low
1346-UFHAX,Female,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,0,1,0,Yes,13-24 months,0.4828078302374309,Medium
3992-YWPKO,Female,No,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.9,669.45,1,3,2,Yes,0-12 months,0.6092632251612577,High
2933-XEUJM,Female,No,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.2,3593.8,0,2,2,No,25-48 months,0.029291558504748683,Low
0125-LZQXK,Male,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,1,2,2,No,13-24 months,0.6276547991200946,High
5461-QKNTN,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,0,2,1,No,25-48 months,0.41036273086345904,Medium
4835-YSJMR,Male,No,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.8,1971.15,0,1,0,Yes,25-48 months,0.027234842867540784,Low
8399-YNDCH,Male,Yes,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,1,1,1,Yes,13-24 months,0.35601057712348155,Medium
3164-YAXFY,Male,No,No,No,57,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196.0,0,2,2,No,49-72 months,0.1657227641747152,Low
0887-WBJVH,Female,No,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4872.2,0,1,2,No,49-72 months,0.2308653046705938,Low
4660-IRIBM,Male,No,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,0,2,1,No,13-24 months,0.3829598110908707,Medium
5673-FSSMF,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.15,60.15,1,0,1,No,0-12 months,0.6381040384127905,High
7670-ZBPOQ,Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3478.75,0,2,0,Yes,49-72 months,0.024997037426457945,Low
8089-UZWLX,Female,Yes,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,0,1,2,Yes,49-72 months,0.11300364401378465,Low
0080-OROZO,Female,No,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532.0,0,2,2,No,25-48 months,0.332747416311995,Medium
3916-NRPAP,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,256.75,0,1,1,Yes,0-12 months,0.5501298692858274,Medium
6807-SIWJI,Male,No,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,0,2,2,No,25-48 months,0.3311033620252965,Medium
8221-HVAYI,Male,No,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.15,2490.15,0,4,0,Yes,25-48 months,0.02027902220058577,Low
1579-KLYDT,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.45,593.45,1,1,1,No,0-12 months,0.752422219607576,High
5232-NXPAY,Female,No,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,0,2,2,No,25-48 months,0.02420303569648315,Low
8967-SZQAS,Female,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.45,765.45,0,1,0,No,13-24 months,0.27853957649983513,Low
4468-KAZHE,Female,Yes,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.0,1259.35,0,1,1,No,13-24 months,0.40961811061007847,Medium
0455-ENTCR,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,0,3,2,No,49-72 months,0.017836240933080193,Low
8944-AILEF,Male,No,Yes,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.45,340.85,0,0,0,Yes,13-24 months,0.15641792089515338,Low
5542-NKVRU,Female,No,No,No,42,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.75,844.45,0,0,0,Yes,25-48 months,0.012161110332978177,Low
7126-RBHSD,Female,No,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,0,1,0,No,13-24 months,0.46103640649028244,Medium
5370-IIVVL,Male,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778.0,0,2,2,Yes,25-48 months,0.26390203951438335,Low
6789-HJBWG,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,611.65,0,1,0,No,0-12 months,0.3779108238187806,Medium
3927-NLNRY,Male,No,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.95,1,1,2,Yes,49-72 months,0.18148879326636444,Low
9087-EYCPR,Female,No,No,No,60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.0,1505.05,0,0,0,No,49-72 months,0.0032743164030357664,Low
6791-YBNAK,Male,No,Yes,Yes,18,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,467.85,0,0,0,Yes,13-24 months,0.2700338158277003,Low
6358-LYNGM,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,1,0,0,No,0-12 months,0.7434144944022302,High
6077-BDPXA,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,0,0,0,No,0-12 months,0.6886283016332871,High
0013-MHZWF,Female,No,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,0,1,2,Yes,0-12 months,0.34689068935095985,Medium
5494-HECPR,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,1,0,1,No,0-12 months,0.7407575442393107,High
8268-YDIXR,Male,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5253.95,0,3,0,No,49-72 months,0.13377382275410252,Low
9824-BEMCV,Male,No,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,1149.65,1,0,0,No,13-24 months,0.48060885516964763,Medium
1373-ORVIZ,Female,No,Yes,Yes,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.35,740.8,1,1,1,No,0-12 months,0.4253728697628695,Medium
4291-SHSBH,Male,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,0,0,0,No,0-12 months,0.6541267259875178,High
6980-IMXXE,Female,No,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.2,1412.65,0,0,0,Yes,49-72 months,0.002035409796935564,Low
9866-QEVEE,Male,No,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.0,1532.45,1,0,1,Yes,13-24 months,0.5802407903035806,Medium
9897-KXHCM,Female,No,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.3,250.05,1,0,1,No,0-12 months,0.708817623000813,High
0040-HALCW,Male,No,Yes,Yes,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.4,1090.6,0,0,0,Yes,49-72 months,0.004229588583962935,Low
0784-GTUUK,Male,No,Yes,No,62,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23.75,1446.8,0,0,0,Yes,49-72 months,0.011416612308291866,Low
7979-CORPM,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,1,1,1,Yes,13-24 months,0.5107270966140051,Medium
